23,9,17,85,52,53,49,103,16,83,85,54,103,54,88,103,103,54,85,36,49,36,103,54,103,83,8,36,86,52,88,80,103,46,85,59,103,52,88,103,103,82,85,87,103,54,88,103,106,8,85,80,86,53,88,103,103,83,53,79,63,86,103,57,80,103,83,85,87,103,53,88,103,103,54,85,83,103,103,88,31,9,83,83,49,103,88,88,70,103,54,85,54,103,54,88,103,103,83,83,59,49,67,88,103,18,54,85,103,82,88,88,103,67,83,85,83,103,88,88,53,103,83,67,80,103,52,88,103,9,83,85,85,103,54,88,54,9,8,67,54,79,82,54,88,82,103,53,83,54,103,53,88,54,9,18,83,83,86,24,88,80,103,54,54,62,103,52,88,82,103,82,85,62,68,103,88,103,103,54,72,85,71,38,59,103,103,18,85,62,86,88,88,82,103,83,83,82,103,82,88,19,103,22,54,83,103,88,88,103,103,83,72,87,103,54,88,80,103,83,85,69,77,82,52,88,54,103,83,85,83,86,54,88,103,9,83,85,80,103,82,88,86,18,82,83,80,103,54,88,54,104,82,82,85,44,36,88,103,103,20,83,63,82,49,67,52,746,67,63,82,103,54,103,49,83,83,103,44,103,88,103,49,83,54,107,52,103,88,19,103,85,82,103,47,70,85,16,54,83,85,103,83,73,86,103,103,83,82,103,82,103,85,16,44,83,44,73,79,103,88,107,52,12,54,103,83,103,54,70,34,83,54,103,82,103,28,103,86,83,52,100,62,36,103,52,103,52,83,83,65,82,103,46,103,44,83,18,57,80,103,54,103,49,83,83,103,53,103,52,103,34,83,82,103,80,103,54,103,103,83,52,103,44,103,28,103,54,83,54,103,51,103,54,103,49,83,44,62,52,103,67,103,103,83,36,103,80,103,88,103,103,57,49,63,83,104,44,107,52,83,79,103,83,16,54,103,86,83,44,73,85,103,88,103,34,83,82,63,82,103,54,59,49,85,54,103,44,103,54,103,51,82,53,103,103,103,15,103,44,82,82,100,82,52,103,85,103,52,9,83,103,63,103,44,70,34,83,54,103,83,103,88,103,54,83,52,103,44,16,85,103,103,83,44,103,59,103,85,103,52,83,36,103,86,103,85,103,36,83,54,103,54,103,68,16,103,83,85,103,54,44,54,103,103,83,44,103,41,103,85,107,82,83,54,62,53,103,63,103,44,83,83,63,49,103,44,103,103,57,83,100,82,86,103,28,103,54,83,82,103,54,103,52,103,82,83,52,24,86,103,54,103,44,83,36,103,83,103,52,103,34,83,68,102,103,54,103,88,16,54,83,85,103,54,16,86,103,54,83,44,103,49,103,54,103,49,83,79,103,54,103,54,103,54,83,82,63,53,103,88,103,82,20,83,63,82,103,86,103,103,82,83,103,44,103,88,103,54,83,44,103,49,38,54,103,103,83,82,103,49,103,54,103,49,83,54,103,51,103,54,103,54,83,85,103,82,103,44,103,54,16,52,103,49,103,54,103,34,83,54,69,48,103,85,103,103,85,83,100,79,54,18,52,103,80,85,44,59,63,103,49,103,54,82,36,59,54,68,88,103,12,83,83,100,79,59,103,54,49,103,8,52,73,87,100,86,88,65,52,83,46,103,54,103,54,103,80,83,82,103,44,103,15,35,83,44,103,83,86,67,103,44,16,88,103,54,88,44,18,51,83,82,86,52,86,36,103,82,70,103,80,44,88,79,103,82,54,65,103,54,88,82,103,9,72,49,79,82,53,85,19,103,20,85,103,82,85,86,103,103,54,83,52,8,52,28,103,103,44,85,54,52,82,88,88,103,52,54,88,82,87,86,44,103,83,83,63,86,20,88,88,103,83,85,103,103,86,88,88,103,54,83,18,82,52,88,103,103,80,85,62,103,52,88,88,103,36,83,54,52,54,88,19,103,83,83,88,103,51,88,103,103,83,83,36,82,20,88,88,103,52,85,54,103,50,88,79,103,54,57,79,41,54,88,80,103,44,83,80,103,54,88,103,103,36,83,103,103,87,88,88,18,80,85,46,82,44,88,36,103,82,67,79,103,52,15,79,103,83,85,48,41,87,88,82,103,44,72,52,103,49,88,88,103,54,54,10,103,103,36,88,44,103,54,67,88,82,52,18,103,103,80,80,89,44,103,87,88,88,103,44,68,18,103,54,88,49,103,80,85,69,82,52,88,54,101,83,83,47,103,44,88,27,103,52,83,88,82,87,57,103,103,82,83,44,103,36,88,103,103,83,85,24,103,103,86,62,103,80,83,103,103,49,70,49,16,54,79,89,103,103,44,88,65,103,83,85,88,103,83,88,88,103,54,83,24,82,52,88,103,103,54,83,80,103,54,88,88,9,82,72,82,103,103,88,27,101,83,85,82,82,54,38,47,103,54,83,103,86,20,85,89,88,103,49,85,88,8,87,88,103,103,52,83,63,103,103,88,88,34,49,85,82,82,44,88,82,103,67,83,63,76,29,36,88,62,103,51,72,18,103,52,86,103,100,79,20,83,86,103,54,88,88,16,54,83,82,103,52,86,36,103,52,83,65,82,49,88,67,103,38,73,18,103,54,88,103,103,54,83,80,103,80,88,79,103,49,16,88,82,87,67,103,103,83,16,103,41,54,88,44,103,44,83,88,103,52,88,62,103,52,70,88,82,83,86,103,103,82,83,54,78,53,88,88,103,44,83,18,79,79,49,88,103,103,20,73,62,44,53,79,88,82,82,103,54,103,54,103,103,83,46,28,54,103,80,106,44,83,54,103,80,103,54,103,50,20,82,103,79,103,54,57,49,83,85,63,44,8,52,103,53,83,53,69,59,103,85,103,88,83,54,103,80,103,52,72,34,82,65,103,53,103,53,16,49,83,85,103,44,103,36,104,53,83,54,103,86,103,49,103,54,83,82,24,80,103,82,70,54,20,54,103,82,103,44,103,54,83,72,103,88,103,52,103,54,83,36,103,82,103,54,103,49,82,68,103,82,8,51,103,103,67,44,103,44,103,51,103,52,82,51,103,52,103,44,103,44,83,82,103,54,103,52,103,18,16,54,103,52,103,44,103,54,83,53,103,36,103,36,103,88,83,83,103,88,18,80,104,54,83,54,103,78,103,83,103,103,83,82,103,61,16,54,103,54,83,44,103,41,103,47,100,82,54,83,54,103,80,103,54,103,18,83,82,59,82,103,54,16,49,83,80,103,44,103,80,103,53,83,73,103,36,103,85,103,54,83,53,16,49,103,53,103,44,82,54,104,52,103,44,103,52,8,54,59,54,103,54,57,54,83,82,63,44,103,85,103,54,83,54,100,61,49,103,15,104,54,83,51,103,103,103,82,103,54,82,52,103,78,103,28,103,44,83,44,103,88,103,82,70,54,16,54,16,49,103,44,103,44,83,85,63,82,70,86,101,80,82,51,99,61,79,83,68,44,103,36,83,82,103,54,103,53,104,53,83,53,103,36,103,86,103,103,83,54,100,55,86,103,51,100,65,54,8,83,103,82,101,52,73,44,83,53,103,52,104,54,57,53,82,49,103,54,103,28,103,80,83,73,103,36,103,49,68,54,83,54,103,54,103,54,103,80,83,73,103,103,103,82,16,86,83,85,100,60,44,103,36,103,54,83,83,103,18,103,54,103,88,83,36,103,82,103,85,103,103,83,82,103,79,52,82,65,86,83,73,107,44,103,28,67,54,83,83,103,82,20,53,103,49,82,44,103,82,103,37,103,44,83,38,103,54,103,80,103,53,49,80,103,103,103,52,63,88,83,85,16,80,103,48,103,54,57,54,103,79,44,16,82,85,103,82,52,88,87,103,36,67,44,103,88,85,52,103,82,85,24,82,51,88,85,103,54,49,103,82,88,88,80,103,54,67,63,82,44,86,52,103,83,73,73,79,84,47,8,65,103,83,85,36,86,44,85,87,103,52,85,63,104,80,88,65,9,83,67,63,82,52,28,44,103,83,83,63,44,88,88,103,103,54,85,71,82,88,85,54,42,8,85,67,82,88,88,83,103,83,72,53,82,53,88,48,103,36,85,24,82,103,85,52,103,83,73,103,82,103,88,54,103,54,83,38,82,103,88,49,103,83,83,103,44,53,57,83,103,82,83,49,103,52,88,82,103,82,83,103,103,54,86,83,103,49,85,86,82,54,88,103,103,49,59,80,78,44,88,80,34,83,82,54,103,44,88,67,101,54,85,82,103,20,88,80,103,54,72,49,57,52,88,82,82,103,54,49,65,82,53,88,44,103,54,85,46,82,88,88,67,103,83,85,49,78,44,88,103,16,82,71,82,103,51,88,80,103,83,85,38,82,18,88,83,103,83,83,80,82,54,88,49,103,67,72,24,67,88,88,80,103,82,83,54,82,53,88,85,103,85,16,82,82,53,88,85,34,82,70,80,82,44,15,54,103,85,83,44,82,52,86,83,103,83,79,82,52,50,103,86,53,103,44,83,36,86,52,88,103,103,83,67,82,82,52,88,54,18,83,85,103,86,44,85,80,103,83,83,82,103,52,88,80,103,82,85,44,103,67,86,83,103,54,85,63,41,52,88,54,104,44,71,82,103,54,86,44,103,54,83,82,103,44,88,82,103,54,85,68,107,54,28,87,103,83,85,103,49,54,85,80,103,44,72,54,82,47,88,87,103,82,16,103,82,54,85,44,103,59,73,62,103,48,88,68,103,83,82,50,103,103,8,87,103,80,82,44,82,36,88,80,103,83,85,63,16,53,86,70,103,44,70,59,82,103,88,44,103,83,16,54,103,54,88,80,9,83,83,54,82,44,85,83,103,82,85,67,80,88,85,65,103,83,49,82,82,51,88,87,103,8,85,80,79,83,44,86,62,103,54,83,79,52,16,18,16,72,100,82,82,103,54,103,48,83,71,103,49,16,88,57,87,83,44,103,44,52,88,103,52,57,83,103,103,103,44,103,103,70,54,63,37,103,79,19,82,83,54,103,54,103,82,103,53,83,54,103,36,103,54,103,52,83,54,103,63,103,86,100,82,67,83,54,103,80,103,83,102,103,51,83,54,103,78,16,47,103,54,83,48,103,103,103,88,103,54,79,58,80,103,80,103,85,103,52,57,82,103,52,103,44,103,49,83,71,103,86,67,85,103,9,83,73,73,48,103,52,103,51,82,67,62,103,103,44,103,44,83,80,103,82,104,49,103,54,82,54,103,44,103,46,103,103,83,82,103,53,103,29,103,85,83,83,103,82,103,88,103,53,82,67,103,38,103,52,103,103,83,47,103,49,70,44,62,87,82,36,103,44,104,36,103,54,83,44,103,36,103,53,103,52,83,82,103,54,103,54,103,52,83,85,16,80,103,46,103,87,16,54,103,52,42,44,62,54,83,76,96,103,44,18,88,103,54,83,44,103,80,103,85,103,51,83,49,49,103,103,88,103,103,83,53,107,103,44,36,68,54,83,44,103,80,103,85,103,52,83,82,16,54,103,54,103,44,83,78,93,103,82,42,54,103,52,83,44,59,103,103,88,103,44,83,36,103,82,103,54,103,87,83,70,103,54,103,44,16,83,83,82,103,48,103,54,103,87,83,82,103,86,44,54,103,52,83,54,49,86,103,86,103,44,83,54,103,79,103,88,103,87,83,83,103,52,103,44,67,85,83,82,103,44,103,54,16,87,83,82,73,46,16,88,103,52,83,44,103,80,103,52,103,47,8,82,49,49,103,49,103,44,83,80,103,103,44,79,103,34,83,44,103,103,103,82,103,83,85,36,103,36,103,54,103,53,57,85,103,80,103,52,65,54,83,83,103,44,103,88,103,87,83,49,103,54,103,28,103,54,82,80,103,51,38,86,103,54,83,44,103,38,103,86,103,83,83,67,73,82,103,88,103,47,67,83,103,78,103,85,103,87,83,83,100,82,44,103,18,103,80,83,44,103,36,103,53,103,83,83,79,67,38,103,103,80,85,88,78,44,88,54,103,44,73,103,103,103,88,88,107,52,83,24,103,52,88,52,103,36,85,88,103,52,88,88,103,47,85,69,103,37,88,62,103,83,57,88,82,82,86,88,105,52,59,79,67,82,28,70,103,50,70,88,103,52,88,52,16,47,54,103,86,52,88,88,67,83,70,24,52,20,88,54,103,53,85,70,86,53,38,52,103,54,85,79,103,44,88,103,101,53,85,80,103,53,88,54,103,80,78,89,88,103,80,88,67,59,47,16,103,86,54,88,44,103,54,85,88,86,103,88,88,57,54,82,86,82,44,88,54,103,49,79,79,59,103,54,88,88,103,54,57,69,82,103,88,52,103,54,85,82,82,44,88,103,106,67,72,44,42,52,85,82,103,44,83,53,82,52,88,103,34,54,16,103,103,44,88,44,103,82,85,88,86,50,88,54,103,79,102,71,88,86,54,88,88,103,54,54,49,82,54,88,52,103,36,58,79,103,54,88,82,103,80,78,80,103,82,20,88,88,103,82,85,73,57,54,88,54,103,44,16,82,103,53,88,88,103,82,80,89,72,78,20,86,103,103,54,85,59,78,103,88,44,103,20,85,88,86,52,88,54,103,51,85,86,86,80,57,88,103,83,83,54,103,53,88,54,107,53,85,68,16,80,88,54,103,49,85,50,103,36,88,46,103,49,85,88,103,54,88,86,103,46,54,72,86,82,88,44,103,20,85,103,79,82,54,88,88,103,52,83,88,107,82,88,54,103,83,77,71,52,103,54,88,79,103,54,70,86,78,50,88,44,103,8,85,85,88,78,53,88,54,103,67,59,88,41,54,59,54,103,44,57,88,82,54,88,52,103,50,85,52,41,103,88,47,103,54,85,88,78,53,88,88,16,53,83,49,82,44,88,18,103,54,70,82,103,54,88,103,103,82,54,47,103,54,88,44,103,83,80,89,79,86,82,16,88,103,49,85,49,82,44,88,103,103,46,54,49,49,51,88,44,103,44,85,88,103,82,88,52,34,54,70,54,82,44,88,103,101,54,83,86,103,20,28,88,103,82,85,59,82,52,28,103,103,54,79,25,103,15,27,9,83,49,70,53,104,28,103,54,83,47,100,61,82,103,54,103,103,83,44,103,103,103,54,59,88,83,82,24,52,103,52,62,44,85,53,103,82,103,88,103,54,16,83,103,49,103,44,103,53,83,82,103,78,103,52,103,54,83,70,103,52,103,88,103,44,82,49,16,54,57,54,59,53,83,47,100,88,88,103,49,28,88,83,80,100,103,44,103,54,103,54,24,44,103,41,103,54,103,54,83,82,103,49,103,53,107,54,83,85,100,54,82,103,15,107,44,8,82,103,53,103,85,70,51,83,67,103,53,59,82,67,82,83,82,103,49,59,15,103,88,82,85,71,52,103,52,103,52,83,36,107,54,103,88,103,49,57,54,100,63,79,103,31,57,82,83,82,100,62,44,59,53,103,103,83,44,100,89,59,103,85,103,52,83,52,24,54,103,51,103,54,83,67,103,82,103,47,103,18,83,83,103,50,103,85,103,88,83,49,24,82,103,86,103,44,16,54,99,89,52,103,44,103,54,83,47,103,41,104,52,107,54,82,47,16,103,59,85,103,44,85,67,103,51,103,88,103,54,83,85,107,78,103,49,103,80,83,54,103,52,103,54,103,53,83,54,103,63,103,54,107,54,83,49,16,54,103,88,103,44,82,52,103,103,103,85,107,54,83,54,70,52,20,54,103,52,83,49,24,54,103,82,103,44,83,36,104,82,103,54,103,88,57,46,103,52,103,54,103,36,82,82,59,86,104,54,103,88,83,47,103,52,103,49,104,54,82,44,103,36,59,88,107,50,83,36,103,80,103,88,103,52,83,36,65,52,103,44,103,80,83,50,103,58,103,86,103,82,67,52,103,80,103,80,103,54,83,46,103,54,103,53,57,80,82,54,103,52,103,86,103,88,82,67,103,46,103,44,103,49,83,83,103,50,103,36,16,54,82,83,103,44,103,44,70,52,83,83,100,58,54,44,80,103,34,83,44,104,54,59,88,103,53,83,83,16,54,103,54,106,44,8,51,103,50,103,44,103,88,83,80,16,86,103,54,103,44,8,51,103,80,103,44,103,18,85,44,103,79,103,15,103,79,69,16,44,88,86,103,54,67,83,41,54,88,82,103,44,83,36,103,82,88,54,103,82,8,83,86,53,49,103,9,83,82,63,103,44,88,103,104,67,85,80,103,103,85,103,103,83,83,44,82,52,88,86,103,50,85,86,103,54,88,44,103,18,85,83,80,88,88,42,103,54,83,52,103,82,88,103,103,83,85,51,103,103,88,82,103,48,85,24,16,54,88,44,103,44,73,83,82,88,88,103,9,54,83,85,103,44,88,80,103,83,85,52,49,54,85,103,103,44,85,44,82,88,88,103,103,82,54,80,78,20,88,44,103,82,83,63,103,70,88,19,103,20,73,85,103,49,88,103,101,52,73,46,16,54,15,50,105,83,83,24,86,103,59,82,103,83,83,82,103,52,88,103,9,36,72,87,103,44,88,36,103,49,72,87,82,86,88,103,103,54,83,44,103,44,88,80,103,54,85,103,103,88,86,103,103,85,8,83,41,80,88,103,103,54,70,87,103,20,88,52,103,83,85,54,16,54,88,80,103,44,85,68,82,54,57,65,103,54,85,44,82,54,88,103,103,52,73,80,57,52,88,54,101,44,70,54,103,53,49,103,103,82,85,80,103,88,88,
